Temperature_C;Humidity_pct;Soil_moisture_pct;Reference_ET_mm;Evapotranspiration_mm;Crop_Coefficient;Crop_stage;Nitrogen_mg_kg;Phosphorus_mg_kg;Potassium_mg_kg;Solar_Radiation_ghi;Wind_Speed;Days_planted;pH;Irrigation;Fertilization;Energy
22.57;79.78;49.09;9.19;1.21;1.14;Mid stage;62;80;64;670.45;3.68;105;4.77;SI;SI;NO
29.5;63.42;35.5;9.16;1.39;1.48;Mid stage;111;46;73;695.21;1.28;105;5.18;SI;SI;SI
25.67;79.15;37.43;0.21;1.69;1.47;Mid stage;61;62;43;197.44;2.61;105;3.83;SI;SI;NO
27.55;65.56;27.3;4.65;1.34;1.13;Mid stage;118;75;116;55.62;1.19;105;4.6;SI;SI;NO
29.28;64.17;57.72;9.01;5.33;1.3;Mid stage;67;57;128;418.87;3.79;105;4.93;SI;SI;SI
27.4;63.96;38.9;8.09;1.77;1.09;Mid stage;78;43;76;260.75;2.86;105;3.17;SI;SI;NO
23.91;91.89;14.3;0.09;0.93;1.31;Mid stage;104;81;81;520.29;1.6;105;5.76;SI;SI;SI
19.75;80.93;66.8;1.43;1.17;0.88;Mid stage;97;51;59;503.99;3.4;105;2.88;NO;SI;SI
26.12;68.76;40.82;0.0;7.26;0.95;Mid stage;108;51;44;660.26;2.55;105;6.26;SI;SI;NO
30.56;62.5;40.19;0.78;7.58;0.91;Mid stage;76;57;95;267.72;1.36;105;3.34;SI;SI;SI
23.86;78.77;32.09;8.03;5.95;1.12;Mid stage;84;95;42;471.3;2.37;105;6.66;SI;SI;NO
30.75;65.07;48.84;7.99;3.54;1.39;Mid stage;113;106;110;735.18;2.73;105;3.53;SI;SI;SI
25.05;87.24;35.29;7.83;0.67;0.82;Mid stage;80;66;124;536.43;3.48;105;5.39;SI;SI;SI
26.69;77.36;55.47;6.89;7.66;1.36;Mid stage;96;47;46;744.61;2.17;105;3.97;SI;SI;NO
29.66;85.43;62.84;3.84;3.35;0.91;Mid stage;61;89;64;21.25;1.16;105;6.01;NO;SI;SI
25.9;73.85;40.4;3.35;6.07;1.4;Mid stage;107;107;116;347.54;1.29;105;6.64;SI;NO;NO
19.27;84.58;49.85;3.29;6.25;1.36;Mid stage;70;47;115;434.55;2.11;105;3.9;SI;SI;SI
31.73;83.96;29.14;4.32;3.42;1.5;Mid stage;65;95;121;349.66;3.77;105;5.41;SI;SI;SI
21.44;79.65;48.27;3.38;3.3;1.26;Mid stage;89;83;71;524.03;1.87;105;2.78;SI;SI;NO
27.95;89.6;48.84;4.75;4.35;0.93;Mid stage;74;102;124;605.52;1.54;105;2.42;SI;SI;SI
25.07;80.39;41.7;7.8;3.45;1.05;Mid stage;77;54;48;47.71;2.11;105;4.07;SI;SI;SI
24.7;80.23;21.27;1.61;8.2;1.07;Mid stage;90;59;46;508.37;1.44;105;6.79;SI;SI;SI
21.42;70.78;54.07;5.28;6.7;1.17;Mid stage;75;48;109;710.52;1.81;105;3.42;SI;SI;NO
28.11;92.6;30.54;8.72;8.87;1.15;Mid stage;106;61;42;286.03;1.78;105;4.62;SI;SI;SI
19.58;78.1;34.52;2.74;6.21;1.38;Mid stage;107;99;56;13.55;4.15;105;3.88;SI;SI;SI
31.87;73.71;61.39;9.5;8.22;1.1;Mid stage;79;41;52;715.37;4.15;105;4.23;NO;SI;SI
29.84;78.96;51.51;1.03;1.93;1.43;Mid stage;113;99;79;358.86;2.11;105;6.38;SI;SI;SI
25.48;65.08;16.8;1.25;0.06;1.32;Mid stage;114;108;46;316.01;3.02;105;5.77;SI;SI;NO
23.94;69.28;44.79;1.28;1.73;1.03;Mid stage;100;98;125;143.53;2.08;105;5.36;SI;SI;NO
22.01;70.73;17.04;7.1;6.84;1.15;Mid stage;106;71;82;101.1;3.81;105;4.34;SI;SI;NO
25.02;78.03;49.44;5.69;2.7;1.47;Mid stage;84;64;127;596.14;1.18;105;6.42;SI;NO;NO
30.31;84.34;34.89;9.94;3.79;1.34;Mid stage;109;80;71;198.67;2.1;105;2.25;SI;SI;SI
21.85;70.05;59.15;8.82;2.72;1.08;Mid stage;76;58;58;87.78;1.72;105;3.42;SI;SI;NO
25.01;64.75;57.25;5.53;6.96;1.09;Mid stage;84;72;96;46.06;3.64;105;5.06;SI;SI;NO
21.28;79.57;69.98;7.65;8.26;1.31;Mid stage;72;41;137;217.21;1.81;105;6.06;NO;SI;NO
22.72;89.91;29.35;1.1;2.17;0.99;Mid stage;93;89;72;268.24;1.65;105;3.92;SI;SI;SI
20.66;74.64;22.16;4.94;7.56;0.9;Mid stage;111;67;77;340.75;2.38;105;6.09;SI;SI;SI
31.87;76.65;22.75;3.36;1.4;1.11;Mid stage;64;101;100;303.54;2.29;105;3.81;SI;SI;SI
26.0;70.12;46.74;1.04;5.94;0.93;Mid stage;80;108;65;456.67;3.48;105;6.73;SI;SI;NO
28.26;88.31;31.4;7.33;5.91;1.0;Mid stage;113;74;135;596.16;1.99;105;5.15;SI;SI;SI
19.38;64.22;64.6;2.98;6.08;1.17;Mid stage;81;108;129;342.62;3.8;105;3.52;NO;SI;SI
23.13;65.99;16.6;0.39;0.62;1.35;Mid stage;117;108;135;424.46;2.77;105;2.75;SI;SI;NO
30.5;95.0;56.36;8.98;8.3;1.0;Mid stage;65;104;84;641.51;2.87;105;5.09;SI;SI;SI
19.18;83.88;40.4;2.75;2.81;1.05;Mid stage;99;69;51;308.43;3.41;105;3.99;SI;SI;SI
20.32;79.18;48.97;3.51;3.94;1.15;Mid stage;91;62;40;130.46;3.68;105;4.63;SI;SI;SI
26.76;87.83;46.09;7.07;0.55;1.42;Mid stage;60;94;138;634.17;1.9;105;6.12;SI;SI;SI
26.72;94.89;42.76;1.91;4.49;1.21;Mid stage;72;71;130;438.21;3.69;105;2.34;SI;SI;SI
29.74;66.68;52.5;7.45;3.92;1.29;Mid stage;97;56;126;603.83;1.43;105;5.65;SI;SI;SI
31.1;87.7;43.65;0.13;8.05;1.31;Mid stage;82;44;53;413.93;3.78;105;5.21;SI;SI;SI
19.99;71.98;65.5;9.84;7.23;0.94;Mid stage;106;44;128;252.4;3.1;105;5.68;NO;SI;SI
21.63;85.59;44.0;6.89;4.59;0.94;Mid stage;85;95;42;182.36;1.47;105;3.21;SI;SI;SI
23.98;84.77;65.34;6.36;2.85;0.84;Mid stage;83;95;42;248.03;3.95;105;4.87;NO;SI;SI
18.01;94.94;58.77;2.07;6.62;1.34;Mid stage;104;106;68;248.24;3.14;105;3.14;SI;SI;SI
18.98;63.92;61.16;8.15;7.63;1.4;Mid stage;83;51;85;486.19;3.57;105;6.95;NO;SI;SI
21.17;60.07;64.04;2.6;2.78;1.04;Mid stage;88;79;118;644.52;2.82;105;6.46;NO;NO;NO
24.74;86.17;23.75;8.78;0.83;1.02;Mid stage;99;89;103;317.59;3.3;105;5.76;SI;SI;SI
21.52;79.91;31.87;8.57;3.82;0.95;Mid stage;88;77;119;245.47;2.11;105;5.72;SI;SI;NO
30.27;84.18;64.16;1.03;2.9;0.94;Mid stage;99;54;67;299.41;3.36;105;6.86;NO;SI;SI
22.54;86.37;20.65;8.61;5.53;1.39;Mid stage;68;101;106;436.22;3.27;105;3.89;SI;SI;SI
30.94;77.27;40.43;4.02;0.13;1.19;Mid stage;97;46;96;78.24;1.91;105;5.18;SI;SI;SI
31.65;72.48;18.08;5.62;8.2;0.97;Mid stage;96;105;121;532.5;2.88;105;6.13;SI;SI;SI
24.3;86.96;20.85;6.9;7.12;1.36;Mid stage;77;43;88;59.49;1.68;105;4.03;SI;SI;SI
21.18;73.3;46.16;2.95;1.1;1.44;Mid stage;75;75;48;528.63;1.81;105;4.04;SI;SI;NO
22.08;81.78;34.97;8.8;8.25;1.02;Mid stage;113;62;131;582.3;1.34;105;5.48;SI;SI;SI
28.87;91.27;36.57;3.63;7.89;1.34;Mid stage;80;103;103;647.98;2.94;105;4.86;SI;SI;SI
21.83;65.54;41.47;1.44;0.57;1.44;Mid stage;61;51;134;645.96;2.09;105;4.88;SI;SI;NO
23.33;60.31;50.32;6.64;8.41;1.37;Mid stage;112;70;45;486.07;2.54;105;3.1;SI;SI;NO
24.7;68.99;40.96;7.26;6.96;0.86;Mid stage;75;106;101;465.38;1.58;105;5.63;SI;SI;NO
26.05;87.91;31.82;2.92;6.21;0.98;Mid stage;110;66;67;236.74;4.09;105;6.79;SI;SI;SI
31.95;79.84;23.18;9.37;7.93;1.44;Mid stage;97;104;81;287.12;1.42;105;4.95;SI;SI;SI
21.25;93.12;38.94;8.5;2.67;0.88;Mid stage;118;48;58;43.19;4.0;105;3.15;SI;SI;SI
22.95;79.18;33.78;1.28;2.67;1.44;Mid stage;68;105;57;522.83;3.28;105;2.7;SI;SI;NO
21.68;69.3;59.3;6.11;0.74;1.16;Mid stage;61;87;104;383.36;2.65;105;3.96;SI;SI;NO
23.06;86.81;12.89;1.06;6.92;1.42;Mid stage;114;68;108;523.79;3.76;105;5.4;SI;SI;SI
19.41;83.01;45.08;9.12;7.97;0.93;Mid stage;76;93;137;607.7;1.4;105;4.49;SI;SI;SI
23.04;88.72;47.87;9.6;6.25;1.43;Mid stage;75;93;52;736.8;2.06;105;6.55;SI;SI;SI
30.43;83.38;69.3;2.9;7.78;0.81;Mid stage;101;64;138;680.47;1.74;105;5.15;NO;SI;SI
22.18;75.82;63.35;7.98;7.82;0.88;Mid stage;61;43;126;397.88;2.75;105;4.82;NO;SI;NO
23.21;69.7;42.02;3.75;4.1;1.31;Mid stage;100;71;66;731.67;3.64;105;3.92;SI;SI;NO
31.22;61.95;28.73;9.11;6.47;1.46;Mid stage;74;65;52;237.55;3.51;105;3.36;SI;SI;SI
28.2;70.78;12.59;1.14;3.4;0.95;Mid stage;80;90;117;170.4;2.51;105;3.76;SI;SI;SI
25.23;61.62;25.97;0.75;2.56;1.33;Mid stage;63;97;136;244.42;1.95;105;4.05;SI;SI;NO
28.88;75.05;61.15;7.1;8.66;0.91;Mid stage;88;93;104;195.72;2.27;105;3.25;NO;SI;SI
19.72;67.9;68.45;2.88;3.8;1.05;Mid stage;92;93;63;5.39;4.18;105;6.94;NO;SI;SI
24.5;84.63;52.66;6.96;7.73;1.02;Mid stage;116;85;131;391.85;4.18;105;5.65;SI;SI;SI
19.66;67.71;47.02;1.0;5.43;1.41;Mid stage;91;104;52;455.91;3.14;105;3.05;SI;SI;SI
21.27;62.85;47.16;0.68;3.13;1.34;Mid stage;93;89;118;664.34;1.28;105;6.72;SI;NO;NO
19.99;89.36;49.7;2.03;3.41;1.08;Mid stage;90;44;68;504.6;3.62;105;5.58;SI;SI;SI
23.07;62.1;12.1;3.37;7.57;0.86;Mid stage;87;78;92;564.1;2.53;105;4.97;SI;SI;NO
23.34;86.28;33.46;3.87;1.8;1.49;Mid stage;83;41;107;232.77;1.33;105;5.83;SI;SI;SI
31.26;92.53;31.1;3.43;4.12;1.44;Mid stage;109;107;65;11.94;2.63;105;4.43;SI;SI;SI
21.7;63.75;68.72;7.53;5.94;1.06;Mid stage;65;47;111;297.75;2.94;105;5.58;NO;SI;NO
24.61;79.59;12.04;1.05;2.33;1.24;Mid stage;103;54;104;452.51;1.58;105;5.03;SI;SI;NO
29.36;75.81;54.71;5.55;1.24;0.89;Mid stage;113;106;125;565.66;3.12;105;2.66;SI;SI;SI
29.42;87.95;35.51;8.69;3.09;1.15;Mid stage;91;60;50;9.82;1.99;105;4.5;SI;SI;SI
28.5;81.82;15.76;1.04;0.64;1.03;Mid stage;63;61;112;424.91;2.41;105;4.22;SI;SI;SI
22.03;69.74;32.94;4.13;3.4;1.27;Mid stage;98;77;59;220.14;3.65;105;3.57;SI;SI;NO
24.93;60.05;19.42;5.19;4.14;1.04;Mid stage;115;65;50;745.69;3.09;105;4.84;SI;SI;NO
20.61;76.9;14.17;8.29;4.27;0.83;Mid stage;110;104;73;352.01;4.05;105;4.55;SI;SI;SI
20.64;91.29;51.64;8.09;0.54;1.02;Mid stage;98;106;52;168.54;3.22;105;2.4;SI;SI;SI
24.1;91.69;13.43;3.34;1.47;0.88;Mid stage;109;91;68;155.68;2.63;105;4.95;SI;SI;SI
28.34;64.39;12.69;2.97;7.54;1.48;Mid stage;74;78;69;349.06;2.88;105;6.35;SI;SI;SI
25.37;90.12;36.71;7.74;8.52;1.36;Mid stage;62;65;104;442.43;1.1;105;4.18;SI;SI;SI
30.41;61.21;19.57;1.73;2.6;1.47;Mid stage;95;77;135;263.13;3.41;105;5.33;SI;SI;SI
29.63;63.23;37.88;9.28;6.86;1.13;Mid stage;105;70;92;517.53;2.25;105;5.38;SI;SI;SI
18.44;93.82;33.23;9.47;4.81;1.13;Mid stage;83;76;78;428.86;2.53;105;2.78;SI;SI;SI
25.96;73.54;17.93;6.23;6.16;0.98;Mid stage;72;109;94;471.74;1.99;105;2.56;SI;SI;NO
26.53;62.48;49.1;2.41;4.24;0.92;Mid stage;69;43;48;649.86;4.09;105;5.89;SI;SI;NO
31.46;76.47;49.68;1.04;6.13;0.92;Mid stage;114;65;61;265.96;1.68;105;3.84;SI;SI;SI
18.33;61.61;49.39;2.6;7.6;1.09;Mid stage;91;89;136;172.54;3.78;105;4.44;SI;SI;SI
25.44;60.57;62.15;3.41;6.87;1.31;Mid stage;82;97;63;255.24;1.75;105;2.85;NO;SI;NO
20.87;79.66;12.39;4.87;4.93;1.27;Mid stage;60;42;128;209.35;3.82;105;3.42;SI;SI;SI
18.75;67.39;13.61;5.73;3.43;1.38;Mid stage;93;95;46;223.65;3.9;105;2.03;SI;SI;SI
26.22;81.77;42.34;0.5;4.45;1.38;Mid stage;95;105;54;274.28;3.91;105;6.0;SI;SI;SI
28.82;71.71;39.03;1.23;2.45;0.93;Mid stage;94;92;77;623.21;1.35;105;2.33;SI;SI;SI
28.85;64.64;69.45;9.49;5.06;1.48;Mid stage;95;94;119;672.7;3.71;105;2.27;NO;SI;SI
18.42;94.45;32.74;2.71;5.21;1.22;Mid stage;60;70;131;503.28;1.66;105;6.05;SI;SI;SI
23.7;68.75;34.57;9.7;3.57;1.36;Mid stage;104;63;40;684.13;1.18;105;3.17;SI;SI;NO
18.62;62.17;60.47;9.05;0.07;1.03;Mid stage;89;100;109;61.93;2.98;105;6.03;NO;SI;SI
21.47;69.76;48.14;0.1;3.15;1.01;Mid stage;104;45;68;178.96;2.76;105;3.65;SI;SI;NO
20.7;68.81;16.12;3.46;2.07;0.85;Mid stage;76;81;119;534.44;3.73;105;2.47;SI;SI;SI
21.01;70.49;15.34;1.98;5.65;1.12;Mid stage;62;43;77;684.62;3.71;105;6.23;SI;SI;NO
22.75;72.45;42.66;6.07;8.57;1.39;Mid stage;63;78;105;457.14;2.24;105;6.33;SI;NO;NO
21.88;88.18;35.01;7.57;2.82;1.28;Mid stage;93;109;117;488.94;1.53;105;5.65;SI;SI;SI
31.47;62.09;54.66;1.73;3.61;1.49;Mid stage;107;102;86;203.45;1.68;105;6.91;SI;SI;SI
22.93;72.41;48.43;1.85;6.9;1.47;Mid stage;81;43;121;338.42;1.24;105;6.35;SI;NO;NO
30.52;63.63;12.02;2.54;8.35;1.09;Mid stage;94;55;74;251.39;1.9;105;5.19;SI;SI;SI
20.53;94.38;12.98;3.07;4.91;1.1;Mid stage;89;43;63;53.51;1.3;105;6.15;SI;SI;SI
28.69;65.04;60.7;2.36;6.41;1.3;Mid stage;119;63;99;427.74;3.99;105;4.46;NO;SI;SI
18.86;76.77;21.55;6.69;8.1;0.91;Mid stage;117;79;94;363.84;1.48;105;2.38;SI;SI;SI
24.48;76.8;45.04;5.63;0.8;1.41;Mid stage;109;77;92;301.28;1.43;105;6.02;SI;SI;NO
18.08;87.34;66.55;7.16;3.53;1.46;Mid stage;106;40;59;607.53;1.38;105;3.66;NO;SI;SI
29.34;69.53;68.06;7.07;0.56;1.27;Mid stage;76;75;119;716.93;3.3;105;2.53;NO;SI;SI
31.31;85.82;60.97;0.94;1.02;0.88;Mid stage;61;104;128;528.38;2.17;105;3.25;NO;SI;SI
18.49;60.92;63.56;4.14;0.81;0.99;Mid stage;89;86;50;50.89;1.93;105;2.66;NO;SI;SI
31.07;92.45;64.49;6.14;2.36;1.06;Mid stage;87;41;121;54.21;1.85;105;3.27;NO;SI;SI
28.83;63.46;16.44;4.25;0.06;1.39;Mid stage;78;86;118;16.82;3.18;105;6.01;SI;SI;SI
23.02;76.83;61.72;0.87;1.07;1.06;Mid stage;99;92;55;231.51;3.53;105;5.89;NO;SI;NO
30.72;66.07;36.11;2.52;2.95;1.25;Mid stage;114;100;88;279.66;1.09;105;3.05;SI;SI;SI
22.15;72.9;14.48;6.7;8.96;1.43;Mid stage;104;72;97;156.49;2.64;105;4.06;SI;SI;NO
23.73;82.47;42.92;0.3;2.24;1.28;Mid stage;80;79;135;709.88;1.09;105;3.98;SI;SI;SI
19.35;64.99;18.77;2.59;6.83;0.91;Mid stage;70;41;121;669.57;3.77;105;2.2;SI;SI;SI
27.2;70.12;16.59;3.61;5.45;1.28;Mid stage;60;43;94;722.66;4.07;105;4.05;SI;SI;NO
18.41;83.77;39.12;7.09;0.64;1.05;Mid stage;118;56;108;522.79;1.04;105;6.06;SI;SI;SI
24.79;89.56;30.26;8.21;3.77;0.99;Mid stage;93;93;82;721.9;1.93;105;6.92;SI;SI;SI
27.56;80.75;63.12;9.7;5.92;1.42;Mid stage;104;86;82;607.46;2.57;110;2.65;NO;SI;SI
29.5;78.3;30.3;1.97;1.95;0.8;Mid stage;73;43;55;586.26;1.37;110;4.48;SI;SI;SI
20.1;63.84;59.71;7.18;6.88;1.29;Mid stage;79;60;84;327.5;1.67;110;6.63;SI;SI;SI
28.56;65.13;12.28;6.2;1.49;1.26;Mid stage;74;70;113;459.53;2.3;110;3.0;SI;SI;SI
28.07;93.54;67.05;9.96;2.26;1.26;Mid stage;106;89;75;502.92;1.33;110;3.93;NO;SI;SI
25.83;60.09;15.15;7.54;6.43;1.12;Mid stage;77;59;60;294.19;4.05;110;4.84;SI;SI;NO
26.19;76.95;27.25;4.61;5.47;1.43;Mid stage;81;46;68;292.72;3.05;110;6.12;SI;SI;NO
19.28;86.47;13.44;6.36;2.3;1.08;Mid stage;73;85;45;425.64;3.39;110;6.28;SI;SI;SI
26.41;67.35;67.64;1.41;7.59;0.8;Mid stage;88;106;48;376.37;3.3;110;3.1;NO;SI;NO
23.34;76.08;15.0;1.79;0.52;1.14;Mid stage;74;101;48;289.11;2.08;110;4.86;SI;SI;NO
30.15;77.26;32.24;0.25;1.88;1.3;Mid stage;62;73;126;36.51;1.73;110;5.93;SI;SI;SI
22.38;69.11;50.5;5.32;0.16;1.26;Mid stage;111;56;98;660.73;3.84;110;3.42;SI;SI;NO
26.07;90.76;30.68;2.94;4.01;1.15;Mid stage;107;80;127;266.81;4.13;110;6.2;SI;NO;SI
23.97;92.38;12.43;1.11;5.39;1.4;Mid stage;90;68;77;94.48;1.31;110;3.6;SI;SI;SI
30.27;86.23;25.95;5.71;8.79;1.4;Mid stage;110;104;100;687.13;1.17;110;5.43;SI;SI;SI
21.55;60.3;53.45;7.68;8.03;1.37;Mid stage;115;77;89;527.47;2.27;110;4.38;SI;SI;NO
19.1;82.01;33.94;1.07;5.95;1.11;Mid stage;93;64;40;395.53;3.11;110;6.78;SI;SI;SI
28.48;68.12;59.58;8.02;2.18;1.24;Mid stage;70;84;129;464.36;1.63;110;2.14;SI;SI;SI
23.78;69.35;54.86;2.7;6.82;1.37;Mid stage;118;54;51;289.96;2.83;110;6.4;SI;SI;NO
26.25;66.43;45.99;7.69;8.35;0.85;Mid stage;100;69;78;568.04;1.03;110;6.35;SI;SI;NO
18.37;80.03;17.48;1.05;6.07;0.87;Mid stage;97;59;102;116.03;3.53;110;3.11;SI;SI;SI
31.33;75.64;68.96;5.03;6.8;1.13;Mid stage;85;72;108;468.25;1.63;110;6.48;NO;NO;SI
30.29;66.77;42.2;7.34;7.14;0.82;Mid stage;107;109;77;495.79;3.32;110;3.55;SI;SI;SI
26.73;92.64;27.09;3.12;5.68;1.11;Mid stage;104;98;59;635.03;2.36;110;5.18;SI;SI;SI
18.24;68.37;46.92;1.63;4.25;0.95;Mid stage;103;98;45;562.92;2.83;110;2.69;SI;SI;SI
23.29;87.26;52.99;5.52;4.71;1.29;Mid stage;101;94;93;335.02;1.48;110;4.91;SI;SI;SI
31.7;60.86;39.12;2.0;8.36;1.19;Mid stage;115;105;48;704.13;3.19;110;4.74;SI;SI;SI
27.54;66.42;49.23;1.1;8.8;1.27;Mid stage;93;51;69;107.49;2.2;110;4.15;SI;SI;NO
20.25;88.66;18.27;4.62;7.58;1.07;Mid stage;60;97;98;644.78;2.53;110;4.89;SI;SI;SI
24.45;78.77;62.7;4.27;0.32;0.99;Mid stage;65;47;129;47.1;3.24;110;3.09;NO;SI;NO
31.53;82.61;51.48;7.15;4.92;0.99;Mid stage;102;50;103;546.68;1.58;110;6.75;SI;NO;SI
25.49;75.01;56.83;6.59;6.32;1.09;Mid stage;103;92;72;359.12;2.67;110;6.39;SI;SI;NO
18.34;75.25;18.6;1.38;2.15;1.06;Mid stage;86;65;70;507.19;2.55;110;3.01;SI;SI;SI
26.68;64.39;42.12;2.89;7.71;1.32;Mid stage;101;55;112;505.29;2.66;110;4.48;SI;SI;NO
21.8;65.98;52.17;3.3;4.54;0.93;Mid stage;87;55;40;653.85;2.84;110;2.75;SI;SI;NO
19.38;92.16;42.29;0.11;5.53;1.05;Mid stage;74;97;94;536.07;3.32;110;3.26;SI;SI;SI
23.64;76.02;17.75;9.13;5.21;0.81;Mid stage;107;101;60;284.92;3.4;110;4.19;SI;SI;NO
25.82;76.54;15.52;1.22;2.34;1.24;Mid stage;108;99;66;546.15;1.85;110;3.67;SI;SI;NO
18.24;83.32;47.73;5.32;1.23;1.47;Mid stage;62;86;44;332.29;3.38;110;6.31;SI;SI;SI
25.83;60.49;58.22;3.19;5.32;1.34;Mid stage;79;62;112;267.12;2.99;110;3.77;SI;SI;NO
25.16;78.64;69.8;2.61;4.84;1.47;Mid stage;72;46;92;423.7;2.96;110;5.47;NO;SI;NO
29.11;90.99;44.96;2.46;2.83;1.2;Mid stage;108;67;51;730.28;1.05;110;2.39;SI;SI;SI
23.93;74.61;25.31;7.37;4.65;0.8;Mid stage;91;98;134;548.06;3.55;110;3.7;SI;SI;NO
25.75;74.44;35.49;0.87;2.05;0.88;Mid stage;109;103;81;357.32;3.76;110;4.89;SI;SI;NO
28.39;75.87;18.19;4.5;2.63;1.0;Mid stage;98;79;133;205.95;3.36;110;5.99;SI;SI;SI
30.56;89.93;36.0;3.51;2.21;0.87;Mid stage;90;67;130;652.12;4.16;110;2.05;SI;SI;SI
23.32;81.35;60.73;8.04;6.87;1.09;Mid stage;114;89;120;658.7;1.22;110;2.26;NO;SI;SI
26.42;86.16;34.63;2.97;0.61;1.13;Mid stage;103;56;60;691.65;3.06;110;3.48;SI;SI;SI
27.72;85.14;15.0;9.58;0.39;0.95;Mid stage;61;54;119;671.92;1.6;110;2.11;SI;SI;SI
18.61;61.78;21.62;3.24;2.23;1.13;Mid stage;118;63;115;593.9;3.04;110;4.36;SI;SI;SI
29.21;94.18;50.84;5.73;2.43;1.03;Mid stage;93;75;132;433.96;2.19;110;3.07;SI;SI;SI
23.28;84.72;52.09;5.18;8.19;1.49;Mid stage;99;69;91;627.21;3.74;110;6.63;SI;SI;SI
27.38;80.3;23.49;3.31;4.96;1.49;Mid stage;109;85;115;598.32;2.15;110;6.42;SI;NO;SI
24.6;61.58;58.99;5.13;2.29;1.37;Mid stage;76;65;52;636.77;1.24;110;4.87;SI;SI;NO
27.83;92.13;28.29;3.22;4.62;1.2;Mid stage;118;89;95;398.91;3.98;110;3.08;SI;SI;SI
28.14;76.43;44.23;1.09;3.41;1.42;Mid stage;104;85;102;207.09;2.93;110;4.09;SI;SI;SI
20.68;91.89;29.85;1.07;8.06;1.39;Mid stage;110;70;136;282.85;3.78;110;3.32;SI;SI;SI
27.27;74.64;52.2;0.68;0.21;1.43;Mid stage;72;48;51;632.33;2.63;110;3.68;SI;SI;NO
29.92;80.21;33.79;9.97;1.49;0.83;Mid stage;87;44;106;646.71;3.32;110;4.32;SI;SI;SI
21.3;91.28;56.19;3.45;8.08;1.3;Mid stage;82;51;113;713.2;1.68;110;5.07;SI;SI;SI
28.61;76.13;40.04;8.67;1.89;0.93;Mid stage;106;86;84;468.17;3.0;110;4.05;SI;SI;SI
26.87;66.28;49.14;8.42;3.04;1.4;Mid stage;106;88;50;483.88;1.74;110;4.13;SI;SI;NO
31.37;74.88;65.71;3.91;4.49;1.25;Mid stage;72;102;125;648.62;2.08;110;2.16;NO;SI;SI
21.64;73.36;37.25;7.94;8.09;1.01;Mid stage;97;78;75;172.66;1.12;110;4.59;SI;SI;NO
20.16;85.58;43.94;1.04;1.62;0.91;Mid stage;111;68;52;239.02;2.08;110;2.17;SI;SI;SI
22.37;89.43;22.97;2.57;7.51;1.22;Mid stage;73;64;53;680.8;3.9;110;6.74;SI;SI;SI
21.61;60.4;52.22;2.32;8.58;0.82;Mid stage;114;97;87;239.71;2.2;110;4.29;SI;SI;NO
28.6;77.32;24.34;6.89;0.77;1.35;Mid stage;67;102;81;47.2;2.67;110;4.28;SI;SI;SI
28.26;69.35;52.02;2.23;7.01;1.03;Mid stage;95;41;57;723.6;1.58;110;3.44;SI;SI;SI
27.38;65.76;65.55;0.31;2.63;1.34;Mid stage;104;73;75;161.47;2.43;110;2.93;NO;SI;NO
21.03;83.3;66.6;0.03;3.09;0.86;Mid stage;82;65;78;191.42;2.3;110;2.13;NO;SI;SI
30.07;89.24;58.51;0.1;1.42;1.5;Mid stage;103;99;99;669.51;3.33;110;5.08;SI;SI;SI
31.39;79.05;43.27;1.04;4.62;1.3;Mid stage;80;61;75;406.91;3.65;110;6.0;SI;SI;SI
25.44;66.78;60.56;9.15;7.45;1.36;Mid stage;92;51;138;141.1;2.27;110;3.55;NO;SI;NO
27.09;86.29;38.55;4.97;4.47;1.41;Mid stage;111;44;133;43.94;1.73;110;2.92;SI;SI;SI
25.01;78.25;33.86;5.4;7.41;1.12;Mid stage;110;76;79;242.09;2.52;110;2.05;SI;SI;NO
21.97;88.16;52.74;4.13;4.33;1.02;Mid stage;91;89;89;455.71;3.89;110;6.91;SI;SI;SI
22.01;93.77;24.03;5.07;3.14;1.19;Mid stage;113;46;96;664.58;2.92;110;3.62;SI;SI;SI
22.39;74.68;16.31;1.57;1.15;0.89;Mid stage;78;61;133;468.78;1.24;110;3.05;SI;SI;NO
20.67;71.17;33.23;2.99;0.12;1.41;Mid stage;99;60;125;292.61;2.65;110;3.89;SI;SI;SI
30.63;69.87;31.76;2.04;3.18;0.84;Mid stage;119;105;50;543.58;3.22;110;5.84;SI;SI;SI
30.02;84.18;18.99;9.69;7.4;0.81;Mid stage;111;90;115;537.87;2.88;110;2.64;SI;SI;SI
24.46;94.02;61.57;7.59;3.12;1.23;Mid stage;70;71;111;574.62;3.26;110;5.11;NO;SI;SI
23.14;70.0;50.75;1.48;7.37;1.18;Mid stage;70;76;61;605.9;2.44;110;3.23;SI;SI;NO
31.15;76.18;13.5;4.74;6.21;1.49;Mid stage;98;82;48;316.91;3.18;110;3.46;SI;SI;SI
21.11;80.17;43.33;3.59;3.96;1.38;Mid stage;88;85;123;234.99;2.49;110;3.76;SI;SI;SI
25.75;93.39;20.92;1.74;3.93;1.18;Mid stage;118;50;54;622.51;3.88;110;6.92;SI;SI;SI
18.76;68.65;41.65;8.14;6.39;1.42;Mid stage;93;78;82;273.21;3.01;110;4.3;SI;SI;SI
20.68;93.66;56.73;4.85;5.11;0.84;Mid stage;91;89;63;444.0;3.86;110;6.59;SI;SI;SI
